Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
133,2008-04-21,33.68216323852539,34.26456406546934,33.32625320679793,33.6498089779609,7639361
134,2008-04-22,34.23221206665039,34.6204807979892,33.326257544868604,33.649813358148755,8814769
135,2008-04-23,34.26456832885742,34.669013093134396,33.81159107056852,34.29692478770089,5265604
136,2008-04-24,33.05123519897461,34.685192542997044,32.76003583615029,34.62048181728645,8801780
137,2008-04-25,33.32625961303711,33.79541513255763,32.873280129781826,33.64981544639656,4095990
138,2008-04-28,33.45568084716797,34.10279250960232,33.32625939238247,33.35861365895214,4708244
139,2008-04-29,33.92483139038086,34.24838717416646,33.48803239882215,33.64981029071495,6497143
140,2008-04-30,34.15131378173828,34.588114888015156,33.97335988846141,34.26455916314419,6331377
141,2008-05-02,34.45870590209961,35.42937342674991,34.393992978386805,34.669016321405785,5658418
142,2008-05-05,34.29692840576172,35.10581801964727,34.07043755847096,34.91168363461334,7642293
143,2008-05-06,34.005714416503906,34.68518232187097,33.811582296579545,34.02189264172745,5061166
144,2008-05-07,33.520389556884766,34.19985763924331,33.00270157465027,33.973369009874894,4303106
145,2008-05-08,33.11594009399414,33.45567408697479,32.921807951043036,33.26153974977071,3642073
146,2008-05-09,32.92180633544922,33.77922819514228,32.42029448416053,32.67913952297916,8621761
147,2008-05-12,32.92180633544922,33.16447314791928,32.19380370378619,32.92180633544922,4890395
148,2008-05-13,33.01887893676758,33.26154580532581,32.74385780228694,33.06741362703125,5056766
149,2008-05-14,33.06740951538086,33.245365635713576,32.35558722830309,32.35558722830309,2982486
150,2008-05-15,33.083580017089844,33.455668204680656,32.35557967195362,32.35557967195362,2646760
151,2008-05-16,33.342437744140625,33.43950493909769,32.93799292703086,33.326261706859086,4422288
152,2008-05-20,33.2777099609375,33.40713355264882,32.937976049792375,33.002688942774256,3464912
153,2008-05-21,33.488033294677734,33.973366983339545,32.517365917354105,32.517365917354105,3419088
154,2008-05-22,33.0350456237793,33.19682347962318,32.679135657474326,32.679135657474326,3558000
155,2008-05-23,32.48500442504883,33.29389378076941,32.35558300583466,32.840916619267006,4417028
156,2008-05-26,32.24233627319336,32.436470588168206,30.737800817770093,30.737800817770093,2605807
157,2008-05-27,31.271677017211914,32.64678921329133,31.126077341183574,32.290876943663584,3316550
158,2008-05-28,32.42029571533203,32.61442785612859,30.834871163768916,31.38491552073859,4505700
159,2008-05-29,32.95416259765625,33.32625304928685,31.999673516087327,32.760030452427806,11026212
160,2008-05-30,31.902605056762695,33.16447382387814,31.77318363184194,33.035050204704476,4023430
161,2008-06-02,30.543678283691406,32.355591811313566,30.090698804659166,31.708477956374164,4431595
162,2008-06-03,29.41122817993164,30.414249777240354,29.136204890365427,30.090693998575663,6240766
163,2008-06-04,28.50527572631836,29.589186426685977,28.327319583197298,29.2818088308878,5762089
164,2008-06-05,28.456741333007812,28.667053938620843,27.502252075350935,28.472919563324723,9721099
165,2008-06-06,28.149364471435547,29.330344595960774,27.744919674184466,28.311142390335977,6317089
166,2008-06-09,27.761091232299805,28.440559206066826,26.53157890533006,27.82580194545549,6500809
167,2008-06-10,27.56694984436035,27.793440573827006,26.936016712601848,27.50223914776375,6717902
168,2008-06-11,27.696380615234375,28.149357803148668,27.502246280840858,27.825802041994763,2586175
169,2008-06-12,27.8905086517334,28.052286508507333,26.531575093682886,27.34046437755255,3244212
170,2008-06-13,27.71255874633789,28.117003446382075,27.421357245754322,27.84198017265086,4248430
171,2008-06-16,28.683223724365234,29.120022648804273,27.858156163643383,27.955223322714087,4354615
172,2008-06-17,29.540651321411133,29.76713994071888,28.18171741131145,29.08767408279563,4736084
173,2008-06-18,29.508302688598633,30.155416649183277,29.443591950816298,29.443591950816298,5055019
174,2008-06-19,28.877370834350586,29.44359366281311,28.40821521533241,28.925905536199707,4221271
175,2008-06-20,28.21407127380371,29.23327333759378,27.841982989814845,29.12002793242161,3837789
176,2008-06-23,27.227231979370117,28.08465634555895,26.952210808303015,27.987589146371995,4516050
177,2008-06-24,26.385984420776367,27.631675218609992,26.110961093175685,27.227228245092903,5238203
178,2008-06-25,25.65797996520996,26.19184611596954,25.07557913167486,25.88446856873666,3933879
179,2008-06-26,27.113975524902344,28.27877695883081,25.80357446029597,25.80357446029597,18253250
180,2008-06-27,25.91682243347168,26.790424767545915,25.771222775876975,26.208023942914092,6821283
181,2008-06-30,25.39913558959961,26.143314330561473,24.671135076664697,25.9006474929165,4596315
182,2008-07-01,23.603403091430664,25.399138322039295,22.697446361242648,25.399138322039295,6202295
183,2008-07-02,24.638778686523438,24.897623752887807,22.859221872366383,23.61957884338927,5245963
184,2008-07-03,23.99166488647461,24.638776395076555,23.296020892428675,24.428466032482078,4726793
185,2008-07-04,24.315223693847656,24.784379157641663,23.45780171499148,23.619579612455148,4862814
186,2008-07-07,24.849092483520508,25.852116430676364,24.63878207246528,24.63878207246528,5528014
187,2008-07-08,25.57709503173828,26.208028452719972,22.972468002916,22.972468002916,8354280
188,2008-07-09,27.356647491455078,27.469890694884896,25.916822553429228,25.916822553429228,6860769
189,2008-07-10,28.553802490234375,28.893536478125746,26.59628969738688,27.356646613417432,7216175
190,2008-07-11,27.19486427307129,29.184730999135848,26.984551746365657,28.828821036965092,6040791
191,2008-07-14,27.211044311523438,28.18171377255338,26.531578541331246,26.531578541331246,5942149
192,2008-07-15,26.07859992980957,26.822778628291495,25.884467787327086,26.53157931744129,3693378
193,2008-07-16,25.366777420043945,26.531579039759798,24.929976264087266,26.07859965686899,6973872
194,2008-07-17,26.66100311279297,26.85513746676415,25.88447008541458,25.88447008541458,5038238
195,2008-07-18,28.149364471435547,28.37585311904546,26.353629132790058,27.146340496551485,5983177
196,2008-07-21,29.73479461669922,29.912750797601802,28.165547649995297,28.634703258372046,8754188
197,2008-07-22,30.948104858398438,31.22312583578577,29.475926257876676,29.73477120866931,12631056
198,2008-07-23,33.13211441040039,33.77922586569513,31.740824342666162,32.32322509128197,12798869
199,2008-07-24,31.96731948852539,33.7468763566229,29.97745223189944,29.97745223189944,10764301
200,2008-07-25,32.03203201293945,33.067412368105465,30.81869771634174,31.627587247406883,10710381
201,2008-07-28,31.773189544677734,32.662968040786865,31.417277268532757,32.03203244268865,5533881
202,2008-07-29,30.495132446289062,31.546688510548762,30.252465662229135,31.061354942428903,5145929
203,2008-07-30,31.773189544677734,32.03203244268865,30.770165634998843,30.770165634998843,7354746
204,2008-07-31,30.656919479370117,32.32323321193836,30.252474718201114,32.32323321193836,6006517
205,2008-08-01,31.546701431274414,31.676125085666577,29.120032596773346,30.17158909172381,4699412
206,2008-08-04,31.740833282470703,32.32323419511971,30.915765505739063,30.915765505739063,4301346
207,2008-08-05,33.16448211669922,33.40714899479448,31.54670073514404,31.870256572604386,9161115
208,2008-08-06,32.32323455810547,34.34545844817012,32.0967459212689,34.34545844817012,8616591
209,2008-08-07,32.24233627319336,32.970336662969956,31.239312636244517,31.239312636244517,4809365
210,2008-08-08,31.69228744506836,32.48499842849381,31.579042078470835,31.870241315075315,4883824
211,2008-08-11,31.983495712280273,32.45265114561115,31.74082888184158,32.096741110852875,2714705
212,2008-08-12,31.43345832824707,32.355593366756125,31.190791443824,32.1938132495539,5801276
213,2008-08-13,31.56287384033203,31.870251397153233,30.818695096170693,31.061361934858972,2754609
214,2008-08-14,30.802526473999023,31.70848113435598,30.737813546041846,31.384925271584603,2566362
215,2008-08-18,30.44660758972168,31.384918511965765,30.155408253646804,30.737806925796562,2963058
216,2008-08-19,29.88039207458496,30.57603631784032,29.265634604629046,30.3980823446264,2941144
217,2008-08-20,30.22011375427246,30.462780557176337,30.00980120853744,30.09069014283873,3319410
218,2008-08-21,29.89656639099121,30.39807836298153,29.540654102674633,30.090698571138393,4138486
219,2008-08-22,29.58917999267578,30.931937694928838,28.82882528358942,30.931937694928838,4139879
220,2008-08-25,29.91274642944336,30.31719123868187,29.702433812087225,30.31719123868187,2034227
221,2008-08-26,29.961275100708008,30.058342281373708,29.411230669273344,29.605362836351507,1489491
222,2008-08-27,29.36269187927246,30.333359161801837,29.2009139988509,30.123048794954983,4297168
223,2008-08-28,28.9258975982666,29.767141396001904,28.553807096549104,29.443585582814492,7382078
224,2008-08-29,30.123044967651367,30.23629034725917,29.314155668317525,29.44357707850988,2219080
225,2008-09-01,30.10675621032715,30.237158135693214,29.50364233103669,30.057853830157406,3417069
226,2008-09-02,31.687891006469727,31.818292931193724,30.057853682160054,30.31865974248467,5030404
227,2008-09-04,31.019569396972656,31.590081562145357,30.758763393575624,31.329275558748325,2813325
228,2008-09-05,30.334957122802734,30.67726490028589,29.99264934531958,30.644663317334594,3330688
229,2008-09-08,31.9323787689209,33.22010536045687,31.622670498441963,31.948677342419444,8377948
230,2008-09-09,32.046485900878906,32.307291867579615,31.312970363150814,31.932384810424477,3737279
231,2008-09-10,31.769386291503906,32.3072968850271,31.45967791433026,31.88348739967868,3847698
232,2008-09-11,30.92176628112793,31.622680329227897,30.677261072133604,31.622680329227897,2567354
233,2008-09-12,31.23146629333496,32.07908506879363,30.72615518530674,31.13366378680117,6093354
234,2008-09-15,29.259132385253906,30.56316027395029,28.378914002559103,30.090450606473105,6770268
235,2008-09-16,29.82964515686035,30.090451181761132,27.710599797215497,28.118108520224123,4654621
236,2008-09-17,29.063533782958984,30.25345852123181,28.688624383551662,30.25345852123181,4674190
237,2008-09-18,28.998329162597656,29.5688414189355,26.911885223769858,28.688622951332412,6603710
238,2008-09-19,30.758764266967773,30.921767747359873,29.340633103206052,29.682940854204695,9821730
239,2008-09-22,30.090442657470703,32.92670433483015,29.845937492931142,31.62267457974347,4162514
240,2008-09-23,29.73185157775879,30.400166526995278,29.1776399896884,29.73185157775879,6569683
241,2008-09-24,30.416465759277344,30.742472819132338,29.438444579712346,29.82965260936297,5730103
242,2008-09-25,29.471033096313477,30.62835808756962,28.770116902034687,30.497953994950453,10926783
243,2008-09-26,28.998329162597656,29.634044588361014,28.49302007568533,29.634044588361014,4967945
244,2008-09-29,27.92249870300293,29.82963772500664,27.38458599612309,29.82963772500664,7859964
245,2008-09-30,27.971403121948242,29.014624909969562,26.406569334478213,26.406569334478213,6616439
246,2008-10-01,28.9005184173584,29.177622944070155,27.759492104917896,28.330006366575994,3743739
247,2008-10-03,29.308027267456055,29.666633518674054,28.52560940767225,29.047221314194786,4681406
248,2008-10-06,28.704914093017578,29.340627094175986,28.118101241611456,28.982020837282505,5560277
249,2008-10-07,29.65033721923828,30.286052517418298,28.68861719373986,28.68861719373986,9928258
250,2008-10-08,29.422130584716797,29.666635769914212,27.41718673957245,28.656015664290415,9985473
251,2008-10-10,29.242830276489258,29.911144981500318,27.074884893591797,29.308033436686376,9025179
252,2008-10-13,29.82964515686035,30.057849599569916,29.193931991142158,29.389537062536824,6805621
253,2008-10-14,29.1124267578125,30.938066502463606,28.884222342450126,29.99264505185369,5099383
254,2008-10-15,28.8679256439209,29.487338032086683,28.558219449838003,28.949427390304624,5495022
255,2008-10-16,27.75949478149414,28.460410980848998,27.221584251812704,28.460410980848998,6651066
256,2008-10-17,25.673051834106445,28.525612412048513,25.298142545908494,28.330009584658054,5586092
257,2008-10-20,25.966461181640625,26.99338447445756,25.15144374807621,25.770858324110936,7922965
258,2008-10-21,26.178363800048828,27.54759247675322,25.428547411820514,26.227263955658408,8047276
259,2008-10-22,24.74393081665039,26.113159429642096,24.499425628227733,25.917556605429514,5408099
260,2008-10-23,23.5377140045166,24.352731588106,23.179105383386588,24.124527106876307,6641370
261,2008-10-24,20.48953628540039,23.146491287785093,20.21242957237232,22.820484430517006,9905588
262,2008-10-27,18.908403396606445,20.212430912113696,16.952362123345566,20.114628406275525,12878172
263,2008-10-29,21.402355194091797,22.755282721015586,19.560415187157425,21.516456263698082,13094201
264,2008-10-31,22.771589279174805,23.472505502509353,21.646865817168184,22.52708408261354,8097887
265,2008-11-03,23.472505569458008,24.09191785149618,22.65748603438653,24.059316274177966,4951148
266,2008-11-04,24.499431610107422,24.695036692955636,23.03240012137517,23.14650124397292,4515828
267,2008-11-05,23.6029052734375,25.689350756883233,23.146494287585725,25.689350756883233,6145587
268,2008-11-06,22.82048988342285,24.369025036340823,22.347780269606304,23.14649681858958,4896229
269,2008-11-07,24.597227096557617,25.3307426305369,22.49448079711635,22.657484249111747,8250147
270,2008-11-10,25.151439666748047,25.721951777666042,24.59722834403146,25.363343280738647,3775177
271,2008-11-11,24.8580379486084,25.9012598042841,24.287525754471158,25.265546658706423,8900004
272,2008-11-12,23.81481170654297,25.39594624163515,23.52140634642584,25.39594624163515,5705390
273,2008-11-14,23.733314514160156,24.776538685069326,23.439909097889743,23.60291259823474,4038880
274,2008-11-17,24.711328506469727,25.526347987877987,22.49448108844639,25.526347987877987,5361538
275,2008-11-18,23.37470817565918,24.646134595943174,22.918297047469597,24.646134595943174,6392448
276,2008-11-19,22.804189682006836,24.206019845607084,22.510782134717928,23.472504293698616,5606729
277,2008-11-20,22.559690475463867,22.983497804602482,21.59796806166474,22.820494305433336,5080395
278,2008-11-21,23.99411964416504,24.743936159404743,21.842472637107864,22.412984866613407,8350092
279,2008-11-24,24.597227096557617,24.988434939171405,23.374701206592142,24.711328186428908,5420119
280,2008-11-25,23.99411964416504,25.151444894765845,23.79851677771754,24.858039489656406,5453771
281,2008-11-26,24.53203582763672,24.906943030651593,23.554014730161366,24.25492896566803,5246053
282,2008-11-27,24.53203582763672,24.532035827636715,24.532035827636715,24.532035827636715,0
283,2008-11-28,24.14081573486328,24.61352750711364,23.179095824988973,23.798510259614098,8464961
284,2008-12-01,23.945209503173828,25.55894298064443,23.84740700526263,24.613523992878957,5733003
285,2008-12-02,23.733314514160156,23.99412055688745,22.983497970397863,23.76591609857974,5879324
286,2008-12-03,24.450531005859375,24.760237205745007,23.228004787197865,23.96152051839477,6430656
287,2008-12-04,25.62415313720703,25.754557251677337,21.679467917533902,21.679467917533902,4648185
288,2008-12-05,25.314443588256836,26.536969562499237,24.466824695098385,24.466824695098385,5338962
289,2008-12-08,25.379638671875,26.210956584605306,24.28751704688656,25.999053015676708,11709287
290,2008-12-10,24.972143173217773,26.569578906386795,24.61353677580346,26.569578906386795,11172070
291,2008-12-11,24.695030212402344,25.412244976504457,24.303820149368583,25.412244976504457,9867592
292,2008-12-12,23.92891502380371,24.206021805758994,23.40730303807943,24.091918492983044,9847702
293,2008-12-15,24.32012367248535,24.858036464219218,24.124520829844403,24.74393314785491,5741641
294,2008-12-16,25.24924659729004,25.55895278373317,23.146499823758845,24.45052994460734,9183505
295,2008-12-17,25.216642379760742,25.91755863464276,24.548327703571317,25.91755863464276,8720755
296,2008-12-18,25.966461181640625,26.24356799340304,24.646132497091013,24.646132497091013,12640018
297,2008-12-19,27.221586227416992,27.54759316867195,25.93385925163513,26.73257581553456,10050607
298,2008-12-22,27.237886428833008,27.466090840611376,26.292464993071178,26.292464993071178,6524631
299,2008-12-23,26.683673858642578,27.498691224327974,26.488071017403744,27.05858317338352,5151765
300,2008-12-24,26.227266311645508,27.04228371752469,22.00547438049037,22.00547438049037,13318746
301,2008-12-26,26.276165008544922,27.661694521390825,25.591551752252595,27.661694521390825,5480531
302,2008-12-29,26.830379486083984,27.042283122600253,25.754556091816106,26.56957347976508,3418418
303,2008-12-30,26.78148078918457,27.221591123385707,25.787158997346918,26.765179997014812,4868199
304,2008-12-31,27.107484817504883,27.5149935226947,26.504373260349684,27.5149935226947,4396180
305,2009-01-02,27.498699188232422,27.955110371723254,26.977089249655858,27.955110371723254,3976548
306,2009-01-05,26.87928009033203,27.95510350242358,26.536972339547056,27.95510350242358,4505326
307,2009-01-06,26.683673858642578,27.906202118046775,26.243565807698122,27.906202118046775,3969700
